transaction_id,customer_id,transaction_date,transaction_type,amount,balance_after,merchant_category,location,description,channel,currency,status
TXN_00000175,CUST_000072,2024-09-27 15:44:13,Withdrawal,-130.98,25766.83523,Entertainment,South Theodore,Hundred choice tax issue.,ATM,USD,Completed
TXN_00000176,CUST_000761,2024-05-14 14:10:14,Transfer,-781.63,34016.77431,Shopping,Brandonton,Wish throw face make question position.,Branch,USD,Completed
TXN_00000177,CUST_001941,2024-12-30 00:30:05,Deposit,526.24,20288.20789,Transfer,East Yolandachester,Or need parent pull catch.,Online,USD,Completed
TXN_00000178,CUST_004823,2024-03-09 14:08:30,Transfer,-2602.28,34473.814,Entertainment,East Juanhaven,Side keep huge test.,Branch,USD,Completed
TXN_00000179,CUST_004626,2025-01-11 18:02:36,Withdrawal,-174.15,34294.0845,Transfer,New Angela,Avoid her top right bed important.,Mobile App,USD,Completed
TXN_00000180,CUST_000551,2023-11-17 15:36:40,Payment,-534.86,17296.77257,Gas,New Robin,Reach leg thought personal others including.,Online,USD,Completed
TXN_00000181,CUST_004680,2025-01-18 13:21:45,Transfer,-463.71,28418.71724,Grocery,Hamiltonstad,Debate face north seat other fight.,Online,USD,Completed
TXN_00000182,CUST_003440,2024-08-27 14:21:52,Withdrawal,-5.52,5299.652098,Shopping,Lake Zachary,These moment on represent nor cover road.,Branch,USD,Completed
TXN_00000183,CUST_002861,2024-03-16 16:09:34,Transfer,-345.47,13930.75581,Restaurant,East Austin,Particularly a box notice gas book.,Branch,USD,Completed
TXN_00000184,CUST_004494,2025-03-11 23:43:31,Purchase,-203.47,3909.874502,Grocery,Hallbury,They read accept safe may.,Branch,USD,Completed
TXN_00000185,CUST_001348,2025-01-24 20:52:21,Deposit,173.9,42812.38489,Gas,Martinshire,Treatment read soldier capital building.,Online,USD,Completed
TXN_00000186,CUST_004572,2024-06-02 16:31:59,Deposit,57.27,29224.42786,Transfer,Jeremymouth,Of boy TV Republican.,ATM,USD,Completed
TXN_00000187,CUST_000069,2024-03-30 00:55:26,Withdrawal,-135.26,11538.15933,Shopping,Kimland,Type edge type maybe modern.,Branch,USD,Pending
TXN_00000188,CUST_003424,2024-08-12 06:51:42,Transfer,-640.81,12426.51953,ATM,Lake Michael,Serious painting deep explain camera crime sit.,Branch,USD,Completed
TXN_00000189,CUST_001359,2023-10-08 23:06:39,Purchase,-147.57,35247.60485,Transfer,Davidsonfort,Make threat consumer else own.,Branch,USD,Completed
TXN_00000190,CUST_000206,2023-11-18 23:18:56,Deposit,186.56,36949.91266,Shopping,South Willie,When maybe eat meeting country pressure.,Mobile App,USD,Completed
TXN_00000191,CUST_001969,2024-08-24 16:20:25,Payment,-210.02,12183.36216,Grocery,Pamelaville,Condition nearly there discussion perhaps.,Mobile App,USD,Completed
TXN_00000192,CUST_004573,2024-10-10 17:59:30,Transfer,-38.39,17863.16132,Healthcare,West Andrewville,Important join great like least edge.,ATM,USD,Completed
TXN_00000193,CUST_001153,2024-02-03 09:08:38,Purchase,-84.34,16397.11782,Grocery,East Ericburgh,Always traditional put shoulder perhaps site.,ATM,USD,Completed
TXN_00000194,CUST_000630,2024-06-04 20:31:40,Purchase,-108.15,27828.78734,Shopping,North Emily,Bank special man control relate around behind.,Online,USD,Completed
TXN_00000195,CUST_002904,2024-08-11 09:33:37,Payment,-563.41,47333.496,Shopping,East Joseph,While fine even middle guess teacher source.,Online,USD,Completed
TXN_00000196,CUST_002302,2025-08-10 05:35:26,Transfer,-272.85,36876.5961,Shopping,South Joseph,Lawyer himself face.,Branch,USD,Completed
TXN_00000197,CUST_000920,2024-05-07 08:09:45,Withdrawal,-61.38,11387.04569,Transfer,Port Sarah,Day nature physical learn never.,Mobile App,USD,Completed
TXN_00000198,CUST_001847,2023-10-01 11:08:27,Transfer,-953.85,16994.43977,Entertainment,North Kaitlynchester,Billion general drive money.,ATM,USD,Completed
TXN_00000199,CUST_001481,2024-11-01 13:13:05,Transfer,-390.72,30032.69837,Transfer,Rogersfort,Notice think area red site share cost.,Online,USD,Completed
TXN_00000200,CUST_003803,2023-12-31 16:29:53,Payment,-54.01,21102.82417,Shopping,New Renee,Town about tend be middle.,ATM,USD,Pending
TXN_00000201,CUST_000171,2024-03-23 10:21:51,Withdrawal,-88.42,37552.11898,Other,Adambury,Mention follow voice firm career hotel recently.,Online,USD,Completed
TXN_00000202,CUST_000575,2024-01-02 01:45:21,Transfer,-4027.71,21391.57558,Entertainment,Port Carolborough,While guess star rate write.,Mobile App,USD,Completed
TXN_00000203,CUST_002547,2024-02-17 00:02:29,ATM Withdrawal,-20,49482.63913,Restaurant,Bobbyton,Consider state small model. Church half maintain.,Branch,USD,Completed
TXN_00000204,CUST_002161,2024-06-07 03:24:58,ATM Withdrawal,-40,45069.6094,Grocery,North Dannyburgh,Everyone free among eat.,Mobile App,USD,Completed
TXN_00000205,CUST_000849,2024-09-21 23:02:35,Transfer,-1195.11,45665.71026,Other,West Pamelabury,Surface surface me since first.,Branch,USD,Completed
TXN_00000206,CUST_000511,2025-04-16 15:18:40,Transfer,-499.38,9565.579541,Entertainment,Lake Brandonshire,Director health since another.,Online,USD,Completed
TXN_00000207,CUST_004105,2025-07-16 23:27:15,Withdrawal,-226.5,41755.28305,Entertainment,Lynchberg,Able three into defense.,ATM,USD,Completed
TXN_00000208,CUST_002430,2024-11-23 17:26:05,Purchase,-8.69,16979.27193,Shopping,East Lindaberg,Eye see firm. Though value speech even.,Mobile App,USD,Completed
TXN_00000209,CUST_003213,2024-12-24 21:17:43,Purchase,-99.96,1294.964334,Shopping,Johntown,Term up community tend provide.,Mobile App,USD,Completed
TXN_00000210,CUST_004180,2024-07-12 19:09:20,Transfer,-26.85,10036.52503,Grocery,North Annetown,Happy television newspaper stage.,ATM,USD,Completed
TXN_00000211,CUST_002679,2024-10-16 19:12:57,Transfer,-476.38,36846.9646,Gas,North Davidside,Black main family kitchen.,Branch,USD,Completed
TXN_00000212,CUST_002405,2024-10-20 21:59:03,ATM Withdrawal,-100,12472.40697,Grocery,Port Scottport,Activity imagine then single culture.,Online,USD,Failed
TXN_00000213,CUST_001730,2024-01-23 08:40:06,Transfer,-471.55,24455.55051,Entertainment,East Denisebury,Result effort inside.,Mobile App,USD,Completed
TXN_00000214,CUST_002581,2025-06-09 23:43:19,Withdrawal,-93.16,10575.45593,Other,East Scottfort,Live home artist natural set summer.,Online,USD,Completed
TXN_00000215,CUST_003437,2024-11-20 10:31:10,Purchase,-84.7,31477.67871,Other,New Kimberlybury,Present talk article air low production.,Mobile App,USD,Completed
TXN_00000216,CUST_001140,2024-12-18 12:22:03,Withdrawal,-94.36,44854.60672,Restaurant,Benderborough,Century training reflect agreement ever this.,Online,USD,Completed
TXN_00000217,CUST_004169,2025-05-07 03:46:13,Payment,-1738.24,22366.38174,Shopping,South Rodneyborough,Avoid better standard structure Mrs play.,Branch,USD,Completed
TXN_00000218,CUST_004432,2024-12-28 16:13:49,Transfer,-18.51,42093.40349,Entertainment,West Steventown,Present certain choice moment deal month two.,ATM,USD,Completed
TXN_00000219,CUST_003390,2024-08-13 18:59:18,Transfer,-231.15,6737.879788,Shopping,Roseville,Red really administration day past effect.,ATM,USD,Completed
TXN_00000220,CUST_002045,2025-02-24 11:36:00,Transfer,-464.11,3352.789739,Entertainment,Suttonville,Over population carry trade whether item.,Online,USD,Completed
TXN_00000221,CUST_004244,2024-08-08 02:41:51,Withdrawal,-516.32,37157.88132,Transfer,Petersonton,Way knowledge half fall success tax.,Mobile App,USD,Completed
TXN_00000222,CUST_000204,2025-06-08 18:26:25,Withdrawal,-18.6,434.5158964,Shopping,Valerieville,Couple sign deep.,Branch,USD,Completed
TXN_00000223,CUST_000668,2024-04-10 13:01:30,Payment,-946.74,16787.60024,Grocery,New Keithmouth,Left level small should decision necessary large.,Online,USD,Completed
TXN_00000224,CUST_002317,2025-04-23 23:41:18,Payment,-26.73,18356.25808,Grocery,Watsonberg,Raise size also Republican send.,Mobile App,USD,Completed
TXN_00000225,CUST_002594,2025-05-17 20:43:36,Transfer,-276.71,32911.05311,Restaurant,Cherylbury,Less safe world movement. Deal deal wear beyond.,Online,USD,Completed
TXN_00000226,CUST_003592,2024-01-09 01:57:31,Transfer,-2710.13,32228.36381,Gas,South Sarahside,Wind fish also. Age around risk year station.,ATM,USD,Completed
TXN_00000227,CUST_001170,2024-04-13 03:24:06,Payment,-222.15,6150.604433,Entertainment,Ambermouth,Protect their present sign.,ATM,USD,Completed
TXN_00000228,CUST_001937,2025-07-26 23:06:07,Deposit,29.71,48730.5926,Grocery,East Jacobfort,Should evidence lead sign arm line.,Online,USD,Pending
TXN_00000229,CUST_003014,2024-01-12 13:31:09,Payment,-384.02,30397.04457,Restaurant,Ramoschester,Change no kind boy.,Online,USD,Completed
TXN_00000230,CUST_004313,2023-08-16 06:31:57,Purchase,-476.42,18139.68176,Grocery,West Randyton,Money hour attention bar.,Mobile App,USD,Completed
TXN_00000231,CUST_003145,2024-06-24 23:15:35,Deposit,688.8,13912.81394,Shopping,West Carrie,Across pass specific understand least.,Mobile App,USD,Completed
TXN_00000232,CUST_002199,2025-08-11 06:23:35,Purchase,-453.9,36371.92329,Transfer,West Jon,After writer such whole represent century.,Branch,USD,Completed
TXN_00000233,CUST_003607,2025-06-18 07:42:00,ATM Withdrawal,-100,39811.90039,Transfer,Lake Joseph,Begin common study chair over central contain.,Online,USD,Completed
TXN_00000234,CUST_000737,2023-09-03 04:52:29,Purchase,-70.32,36118.47157,Restaurant,Nicholasland,Work per experience fear music research.,Online,USD,Completed
TXN_00000235,CUST_001466,2024-03-13 06:01:50,Purchase,-158.52,25099.11081,Gas,South Douglas,Production skin high treat affect about.,Mobile App,USD,Completed
TXN_00000236,CUST_003411,2024-06-11 18:15:41,Payment,-283.33,5468.299695,Other,Port Kristinstad,Bring against class throw. Seek arm would leader.,Online,USD,Completed
TXN_00000237,CUST_004114,2024-11-15 13:48:48,Transfer,-1133.89,32220.23912,Transfer,East Philipport,Seat science subject around.,Mobile App,USD,Completed
TXN_00000238,CUST_002614,2025-04-22 23:12:35,Deposit,428.21,40568.96038,Transfer,North Debbiemouth,Attention physical pass expert study none.,Mobile App,USD,Pending
TXN_00000239,CUST_002857,2024-12-04 07:25:43,Withdrawal,-534.98,49486.54299,Other,Ericksonfort,Actually cultural along most market.,Online,USD,Completed
TXN_00000240,CUST_004096,2024-04-18 08:23:48,Withdrawal,-240.04,15167.79573,Shopping,Petershire,Thousand more tax hotel often east whether.,Mobile App,USD,Completed
TXN_00000241,CUST_000218,2023-12-10 19:21:20,Deposit,15.65,49159.85199,Shopping,South Logan,Short seem kid camera baby later.,ATM,USD,Completed
TXN_00000242,CUST_000274,2025-05-31 22:27:04,Payment,-349.99,8854.838076,Other,Thompsonport,Glass board draw approach.,Online,USD,Completed
TXN_00000243,CUST_001619,2024-08-17 05:37:10,Transfer,-205.65,45830.61749,ATM,Williamshire,Be need popular still and especially rule.,Mobile App,USD,Pending
TXN_00000244,CUST_001303,2024-05-30 04:21:28,Purchase,-226.21,12986.78232,Entertainment,Allenmouth,Agree thus forward article research throw.,ATM,USD,Pending
TXN_00000245,CUST_001019,2024-10-04 21:41:29,Payment,-158.52,29491.00651,Grocery,North Jacob,Throw trouble TV pattern keep attention around.,Online,USD,Completed
TXN_00000246,CUST_001811,2025-02-10 03:33:11,Purchase,-378.84,43566.86671,Entertainment,Fowlerhaven,Media police including military.,Mobile App,USD,Completed
TXN_00000247,CUST_002820,2024-06-19 12:31:46,Withdrawal,-277.27,5962.278935,Gas,North Tonyafort,Science herself if seem cup really.,Mobile App,USD,Pending
TXN_00000248,CUST_002736,2023-11-15 23:33:06,Transfer,-1710.46,41577.42226,Gas,Baileyville,Feeling moment actually about.,Online,USD,Failed
TXN_00000249,CUST_003556,2024-11-26 00:05:08,Deposit,330.96,6532.796908,Transfer,East Angelatown,East same song voice.,Online,USD,Completed
TXN_00000250,CUST_004380,2024-11-24 02:01:35,Transfer,-1289.96,21840.15173,Restaurant,New Paul,Lot pay civil gas.,Mobile App,USD,Completed
TXN_00000251,CUST_003185,2025-04-05 18:50:53,Withdrawal,-373.58,35782.03532,Shopping,Jonathanstad,Light finally the respond.,Online,USD,Completed
TXN_00000252,CUST_002645,2024-12-29 07:52:46,ATM Withdrawal,-40,18621.75428,Healthcare,North Justinburgh,Note old image tax military.,Online,USD,Completed
TXN_00000253,CUST_001606,2025-07-25 14:54:12,Transfer,-73,46245.74526,Shopping,Limouth,Form property phone I. Time car different focus.,Online,USD,Completed
TXN_00000254,CUST_001901,2025-04-18 12:27:22,Purchase,-297.51,31965.49866,Restaurant,South Michele,Section medical among since bit teacher not beat.,Branch,USD,Completed
TXN_00000255,CUST_000344,2024-02-21 15:26:36,Purchase,-309.38,7013.530285,Shopping,Lake Michael,While any require stage. Size almost couple main.,Mobile App,USD,Failed
TXN_00000256,CUST_002587,2023-10-04 19:15:05,Deposit,960.47,36055.44101,Transfer,New Jonathanmouth,Letter study student head.,Mobile App,USD,Completed
TXN_00000257,CUST_001158,2024-09-07 07:16:03,Transfer,-230.32,29788.52194,Healthcare,West Mollyborough,Leader detail life white avoid out.,Online,USD,Completed
TXN_00000258,CUST_002088,2025-01-01 13:38:52,Purchase,-268.75,45655.12142,Shopping,Perezport,Situation old pattern material chair them.,Mobile App,USD,Completed
TXN_00000259,CUST_002556,2024-09-25 22:52:55,Payment,-466.9,12902.14062,Shopping,New Zacharyville,Question new TV name.,ATM,USD,Completed
TXN_00000260,CUST_001052,2024-09-17 04:56:40,Payment,-288.36,26430.14998,Other,Williamsburgh,Remember decide child use official that natural.,Online,USD,Completed
TXN_00000261,CUST_000180,2024-01-23 21:50:44,Payment,-583.46,24898.97596,Shopping,North Thomas,Nation support more out rock establish apply.,Mobile App,USD,Completed
TXN_00000262,CUST_001818,2023-08-30 00:53:37,Withdrawal,-238.59,20612.40831,Transfer,Scottborough,Rise crime culture specific quite edge my.,Branch,USD,Completed
TXN_00000263,CUST_000784,2024-08-29 19:54:28,Deposit,72.15,46142.3644,Shopping,Josephchester,Nation store throughout local guy.,Online,USD,Completed
TXN_00000264,CUST_000992,2024-07-16 01:15:24,Deposit,1175.59,8075.564863,Transfer,Velezberg,Once region she amount yourself.,Online,USD,Completed
TXN_00000265,CUST_001663,2024-04-17 21:42:02,Transfer,-973.33,11485.16777,Transfer,North Kristina,Final represent wear for market.,Branch,USD,Completed
TXN_00000266,CUST_001905,2023-12-29 07:14:43,Withdrawal,-117.89,22799.80142,Grocery,Hamptonview,Simply crime east record she growth avoid change.,ATM,USD,Completed
TXN_00000267,CUST_000709,2024-11-18 00:42:45,Payment,-155.44,44678.34608,Entertainment,Jamesshire,Skin entire at force then admit any.,Branch,USD,Completed
TXN_00000268,CUST_003728,2025-07-03 12:04:39,Withdrawal,-89.82,22460.45355,ATM,Jeffbury,Popular write seven quite station.,Online,USD,Completed
TXN_00000269,CUST_001321,2025-03-27 02:42:34,Payment,-360.98,41736.83353,Healthcare,Nguyenmouth,Strategy choose store because how subject way.,Mobile App,USD,Completed
TXN_00000270,CUST_004987,2024-10-23 07:03:04,Transfer,-872.42,9197.480142,Other,Ronaldborough,Piece page guess girl big name Republican.,Mobile App,USD,Completed
TXN_00000271,CUST_002956,2025-04-10 13:07:58,Withdrawal,-543.06,41677.47237,ATM,Colemanmouth,Economic light buy five drug training buy ground.,Mobile App,USD,Completed
TXN_00000272,CUST_002462,2025-01-08 00:37:16,Payment,-135.11,16756.12565,Transfer,North Joshuaview,Political marriage behind factor forget oil.,Online,USD,Completed
TXN_00000273,CUST_000919,2025-05-27 09:21:57,Purchase,-21.19,1698.396305,Grocery,West Kristenland,Play form approach can nor by bag.,ATM,USD,Completed
TXN_00000274,CUST_003001,2024-01-09 03:29:26,Deposit,125.98,45769.27182,Transfer,North Paulport,Tv nation human poor group current.,Online,USD,Failed
TXN_00000275,CUST_001880,2023-09-02 14:25:50,Transfer,-41.87,917.7875907,Shopping,Thomasfort,Pull hair build walk lay like decide.,ATM,USD,Completed
TXN_00000276,CUST_001058,2024-10-04 05:58:36,Transfer,-72,43952.22966,ATM,Zhangfurt,Nearly view list key long class way.,Branch,USD,Completed
TXN_00000277,CUST_004857,2025-06-23 00:42:16,Purchase,-39.55,23544.7806,Restaurant,Garciashire,Rise fund there without simple quite.,Online,USD,Completed
TXN_00000278,CUST_004429,2024-12-05 08:14:50,Withdrawal,-173.07,30336.28604,Other,Mossville,My education film hotel baby good skin.,Branch,USD,Completed
TXN_00000279,CUST_004322,2024-03-13 19:57:46,Payment,-144.46,17441.01073,Grocery,New Natalie,Idea water me late miss.,ATM,USD,Pending
TXN_00000280,CUST_002946,2023-12-10 11:34:48,Deposit,169.97,33296.62527,Gas,Susanland,Policy eye degree.,ATM,USD,Pending
TXN_00000281,CUST_002587,2024-02-16 00:06:13,Deposit,188.67,26562.90952,Entertainment,Roberthaven,Middle human it away office everything.,ATM,USD,Completed
TXN_00000282,CUST_003713,2025-05-22 08:52:09,Purchase,-18,43811.15328,Shopping,Port Kaylamouth,Result level reveal just.,ATM,USD,Completed
TXN_00000283,CUST_003677,2024-03-09 10:51:15,Transfer,-240.14,37857.17249,Restaurant,Christinashire,Training at check series who almost around.,Mobile App,USD,Completed
TXN_00000284,CUST_001615,2024-05-24 06:58:32,Purchase,-103.17,38741.68879,Gas,Josephfurt,Office reduce film north mother.,Online,USD,Completed
TXN_00000285,CUST_000885,2024-06-25 16:26:22,Payment,-906.63,24747.78154,Gas,Karlastad,This buy help conference.,Mobile App,USD,Completed
TXN_00000286,CUST_004935,2024-07-19 05:43:24,Payment,-753.92,13018.93269,Grocery,West Bethview,Forget phone character level.,Online,USD,Pending
TXN_00000287,CUST_003948,2023-11-24 17:31:18,Withdrawal,-168.05,16223.67877,Other,Jonesfort,Face side fly wear teacher student.,Mobile App,USD,Completed
TXN_00000288,CUST_004318,2024-05-03 22:55:02,Withdrawal,-71.17,12321.21645,ATM,Yateston,Ready position stock nothing thing close girl PM.,Branch,USD,Completed
TXN_00000289,CUST_003891,2025-05-27 17:36:54,Withdrawal,-116.53,37087.88615,Gas,East Darlene,Home among until people black along both.,Online,USD,Pending
TXN_00000290,CUST_004673,2024-09-23 03:01:37,Transfer,-579.96,1490.546124,Transfer,Edgarburgh,Artist research enter later civil cause.,Online,USD,Completed
TXN_00000291,CUST_000511,2024-11-22 20:57:37,Deposit,976.04,19807.23483,Transfer,Bryanfurt,Including explain total yard.,Online,USD,Completed
TXN_00000292,CUST_000650,2024-11-12 18:59:17,Withdrawal,-415.76,9954.611691,Restaurant,East Connieville,Senior near hear.,Online,USD,Pending
TXN_00000293,CUST_004018,2025-05-24 09:40:27,Withdrawal,-91.25,22656.7737,Grocery,New Tinahaven,Address alone suggest series.,ATM,USD,Completed
TXN_00000294,CUST_004791,2024-12-06 10:40:59,Transfer,-665.01,43959.27361,Grocery,Port Jessicastad,Develop walk until our score.,Online,USD,Completed
